year,PHU,metric,popw_mean
2017,Southwestern Public Health,NO2_3h,13.841628074645996
2017,Hamilton Public Health Services,NO2_3h,14.329800605773926
2017,Thunder Bay District Health Unit,NO2_3h,13.205085754394531
2017,Peel Public Health,NO2_3h,14.4819974899292
2017,Lambton Public Health,NO2_3h,13.70799732208252
2017,Wellington-Dufferin-Guelph Health Unit,NO2_3h,14.178815841674805
2017,Brant County Health Unit,NO2_3h,14.103055953979492
2017,Middlesex-London Health Unit,NO2_3h,13.745266914367676
2017,Sudbury and District Health Unit,NO2_3h,13.418380737304688
2017,"Haliburton, Kawartha, Pine Ridge District Health Unit",NO2_3h,14.011859893798828
2017,Niagara Region Public Health Department,NO2_3h,14.342345237731934
2017,Chatham-Kent Health Unit,NO2_3h,13.70893383026123
2017,"Kingston, Frontenac and Lennox and Addington Health Unit",NO2_3h,13.683257102966309
2017,Windsor-Essex County Health Unit,NO2_3h,13.763492584228516
2017,Peterborough Public Health,NO2_3h,13.984762191772461
2017,Grey Bruce Health Unit,NO2_3h,13.820616722106934
2017,Eastern Ontario Health Unit,NO2_3h,13.437679290771484
2017,North Bay Parry Sound District Health Unit,NO2_3h,13.505329132080078
2017,Ottawa Public Health,NO2_3h,13.459847450256348
2017,"Leeds, Grenville and Lanark District Health Unit",NO2_3h,13.547636032104492
2017,Northwestern Health Unit,NO2_3h,13.200067520141602
2017,Haldimand-Norfolk Health Unit,NO2_3h,14.072829246520996
2017,Timiskaming Health Unit,NO2_3h,13.316718101501465
2017,Renfrew County and District Health Unit,NO2_3h,13.523683547973633
2017,Toronto Public Health,NO2_3h,14.531949996948242
2017,Halton Region Health Department,NO2_3h,14.419271469116211
2017,Hastings and Prince Edward Counties Health Unit,NO2_3h,13.826701164245605
2017,Simcoe Muskoka District Health Unit,NO2_3h,14.064648628234863
2017,Durham Region Health Department,NO2_3h,14.323131561279297
2017,Porcupine Health Unit,NO2_3h,13.228565216064453
2017,Algoma Public Health Unit,NO2_3h,13.276700019836426
2017,York Region Public Health,NO2_8h,11.359825134277344
2017,Huron Perth Health Unit,NO2_8h,10.884050369262695
2017,"Region of Waterloo, Public Health",NO2_8h,11.098126411437988
2017,Southwestern Public Health,NO2_8h,10.916314125061035
2017,Hamilton Public Health Services,NO2_8h,11.299149513244629
2017,Thunder Bay District Health Unit,NO2_8h,10.24485969543457
2017,Peel Public Health,NO2_8h,11.414347648620605
2017,Lambton Public Health,NO2_8h,10.814562797546387
2017,Wellington-Dufferin-Guelph Health Unit,NO2_8h,11.168123245239258
2017,Brant County Health Unit,NO2_8h,11.12020492553711
2017,Middlesex-London Health Unit,NO2_8h,10.839677810668945
2017,Sudbury and District Health Unit,NO2_8h,10.436407089233398
2017,"Haliburton, Kawartha, Pine Ridge District Health Unit",NO2_8h,10.967342376708984
2017,Niagara Region Public Health Department,NO2_8h,11.29778003692627
2017,Chatham-Kent Health Unit,NO2_8h,10.816261291503906
2017,"Kingston, Frontenac and Lennox and Addington Health Unit",NO2_8h,10.661389350891113
2017,Windsor-Essex County Health Unit,NO2_8h,10.858824729919434
2017,Peterborough Public Health,NO2_8h,10.942085266113281
2017,Grey Bruce Health Unit,NO2_8h,10.85540771484375
2017,Eastern Ontario Health Unit,NO2_8h,10.426956176757813
2017,North Bay Parry Sound District Health Unit,NO2_8h,10.5048189163208
2017,Ottawa Public Health,NO2_8h,10.445560455322266
2017,"Leeds, Grenville and Lanark District Health Unit",NO2_8h,10.531173706054688
2017,Northwestern Health Unit,NO2_8h,10.242420196533203
2017,Haldimand-Norfolk Health Unit,NO2_8h,11.097987174987793
2017,Timiskaming Health Unit,NO2_8h,10.322269439697266
2017,Renfrew County and District Health Unit,NO2_8h,10.50651741027832
2017,Toronto Public Health,NO2_8h,11.448460578918457
2017,Halton Region Health Department,NO2_8h,11.367572784423828
2017,Hastings and Prince Edward Counties Health Unit,NO2_8h,10.795125007629395
2017,Simcoe Muskoka District Health Unit,NO2_8h,11.029870986938477
2017,Durham Region Health Department,NO2_8h,11.253284454345703
2017,Porcupine Health Unit,NO2_8h,10.245336532592773
2017,Algoma Public Health Unit,NO2_8h,10.333640098571777
2017,York Region Public Health,O3_3h,37.587989807128906
2017,Huron Perth Health Unit,O3_3h,37.91718292236328
2017,"Region of Waterloo, Public Health",O3_3h,37.88298797607422
2017,Southwestern Public Health,O3_3h,38.04601287841797
2017,Hamilton Public Health Services,O3_3h,37.84071731567383
2017,Thunder Bay District Health Unit,O3_3h,36.58864212036133
2017,Peel Public Health,O3_3h,37.683292388916016
2017,Lambton Public Health,O3_3h,38.1142692565918
2017,Wellington-Dufferin-Guelph Health Unit,O3_3h,37.779090881347656
2017,Brant County Health Unit,O3_3h,37.93274688720703
2017,Middlesex-London Health Unit,O3_3h,38.06547164916992
2017,Sudbury and District Health Unit,O3_3h,37.026390075683594
2017,"Haliburton, Kawartha, Pine Ridge District Health Unit",O3_3h,37.4668083190918
2017,Niagara Region Public Health Department,O3_3h,37.790287017822266
2017,Chatham-Kent Health Unit,O3_3h,38.129058837890625
2017,"Kingston, Frontenac and Lennox and Addington Health Unit",O3_3h,37.38056945800781
2017,Windsor-Essex County Health Unit,O3_3h,38.109806060791016
2017,Peterborough Public Health,O3_3h,37.459686279296875
2017,Grey Bruce Health Unit,O3_3h,37.64498519897461
2017,Eastern Ontario Health Unit,O3_3h,37.08467102050781
2017,North Bay Parry Sound District Health Unit,O3_3h,37.07692337036133
2017,Ottawa Public Health,O3_3h,37.06835174560547
2017,"Leeds, Grenville and Lanark District Health Unit",O3_3h,37.20707321166992
2017,Northwestern Health Unit,O3_3h,36.53837966918945
2017,Haldimand-Norfolk Health Unit,O3_3h,37.967308044433594
2017,Timiskaming Health Unit,O3_3h,36.77505874633789
2017,Renfrew County and District Health Unit,O3_3h,37.06494140625
2017,Toronto Public Health,O3_3h,37.617069244384766
2017,Halton Region Health Department,O3_3h,37.76283645629883
2017,Hastings and Prince Edward Counties Health Unit,O3_3h,37.43977737426758
2017,Simcoe Muskoka District Health Unit,O3_3h,37.4970588684082
2017,Durham Region Health Department,O3_3h,37.5673713684082
2017,Porcupine Health Unit,O3_3h,36.605201721191406
2017,Algoma Public Health Unit,O3_3h,37.053653717041016
2017,York Region Public Health,O3_8h,34.99147033691406
2017,Huron Perth Health Unit,O3_8h,35.35011672973633
2017,"Region of Waterloo, Public Health",O3_8h,35.28415298461914
2017,Southwestern Public Health,O3_8h,35.448822021484375
2017,Hamilton Public Health Services,O3_8h,35.2149772644043
2017,Thunder Bay District Health Unit,O3_8h,34.39568328857422
2017,Peel Public Health,O3_8h,35.06707763671875
2017,Lambton Public Health,O3_8h,35.53786849975586
2017,Wellington-Dufferin-Guelph Health Unit,O3_8h,35.18741989135742
2017,Brant County Health Unit,O3_8h,35.31962203979492
2017,Middlesex-London Health Unit,O3_8h,35.4791145324707
2017,Sudbury and District Health Unit,O3_8h,34.66563415527344
2017,"Haliburton, Kawartha, Pine Ridge District Health Unit",O3_8h,34.92713928222656
2017,Niagara Region Public Health Department,O3_8h,35.16387939453125
2017,Chatham-Kent Health Unit,O3_8h,35.5463981628418
2017,"Kingston, Frontenac and Lennox and Addington Health Unit",O3_8h,34.86994934082031
2017,Windsor-Essex County Health Unit,O3_8h,35.53527069091797
2017,Peterborough Public Health,O3_8h,34.922630310058594
2017,Grey Bruce Health Unit,O3_8h,35.12849426269531
2017,Eastern Ontario Health Unit,O3_8h,34.63075637817383
2017,North Bay Parry Sound District Health Unit,O3_8h,34.676761627197266
2017,Ottawa Public Health,O3_8h,34.61878204345703
2017,"Leeds, Grenville and Lanark District Health Unit",O3_8h,34.729976654052734
2017,Northwestern Health Unit,O3_8h,34.400413513183594
2017,Haldimand-Norfolk Health Unit,O3_8h,35.349552154541016
2017,Timiskaming Health Unit,O3_8h,34.461448669433594
2017,Renfrew County and District Health Unit,O3_8h,34.63054656982422
2017,Toronto Public Health,O3_8h,35.00284957885742
2017,Halton Region Health Department,O3_8h,35.14036178588867
2017,Hastings and Prince Edward Counties Health Unit,O3_8h,34.914249420166016
2017,Simcoe Muskoka District Health Unit,O3_8h,34.96476364135742
2017,Durham Region Health Department,O3_8h,34.9804801940918
2017,Porcupine Health Unit,O3_8h,34.35926055908203
2017,Algoma Public Health Unit,O3_8h,34.73328399658203
2018,York Region Public Health,PM25_3h,11.77657413482666
2018,Huron Perth Health Unit,PM25_3h,11.810080528259277
2018,"Region of Waterloo, Public Health",PM25_3h,11.890878677368164
2018,Southwestern Public Health,PM25_3h,11.911702156066895
2018,Hamilton Public Health Services,PM25_3h,11.944093704223633
2018,Thunder Bay District Health Unit,PM25_3h,11.227086067199707
2018,Peel Public Health,PM25_3h,11.870475769042969
2018,Lambton Public Health,PM25_3h,11.917357444763184
2018,Wellington-Dufferin-Guelph Health Unit,PM25_3h,11.845502853393555
2018,Brant County Health Unit,PM25_3h,11.939027786254883
2018,Middlesex-London Health Unit,PM25_3h,11.882942199707031
2018,Sudbury and District Health Unit,PM25_3h,11.231595039367676
2018,"Haliburton, Kawartha, Pine Ridge District Health Unit",PM25_3h,11.529472351074219
2018,Niagara Region Public Health Department,PM25_3h,11.891868591308594
2018,Chatham-Kent Health Unit,PM25_3h,11.922809600830078
2018,"Kingston, Frontenac and Lennox and Addington Health Unit",PM25_3h,11.350969314575195
2018,Windsor-Essex County Health Unit,PM25_3h,11.93871784210205
2018,Peterborough Public Health,PM25_3h,11.513972282409668
2018,Grey Bruce Health Unit,PM25_3h,11.634437561035156
2018,Eastern Ontario Health Unit,PM25_3h,11.142098426818848
2018,North Bay Parry Sound District Health Unit,PM25_3h,11.212364196777344
2018,Ottawa Public Health,PM25_3h,11.128756523132324
2018,"Leeds, Grenville and Lanark District Health Unit",PM25_3h,11.222400665283203
2018,Northwestern Health Unit,PM25_3h,11.235736846923828
2018,Haldimand-Norfolk Health Unit,PM25_3h,11.947593688964844
2018,Timiskaming Health Unit,PM25_3h,11.077543258666992
2018,Renfrew County and District Health Unit,PM25_3h,11.122318267822266
2018,Toronto Public Health,PM25_3h,11.829896926879883
2018,Halton Region Health Department,PM25_3h,11.911176681518555
2018,Hastings and Prince Edward Counties Health Unit,PM25_3h,11.43669319152832
2018,Simcoe Muskoka District Health Unit,PM25_3h,11.60057544708252
2018,Durham Region Health Department,PM25_3h,11.708974838256836
2018,Porcupine Health Unit,PM25_3h,11.073461532592773
2018,Algoma Public Health Unit,PM25_3h,11.314336776733398
2018,York Region Public Health,PM25_8h,9.69040584564209
2018,Huron Perth Health Unit,PM25_8h,9.73021411895752
2018,"Region of Waterloo, Public Health",PM25_8h,9.798637390136719
2018,Southwestern Public Health,PM25_8h,9.825257301330566
2018,Hamilton Public Health Services,PM25_8h,9.845585823059082
2018,Thunder Bay District Health Unit,PM25_8h,9.160272598266602
2018,Peel Public Health,PM25_8h,9.776214599609375
2018,Lambton Public Health,PM25_8h,9.830016136169434
2018,Wellington-Dufferin-Guelph Health Unit,PM25_8h,9.754484176635742
2018,Brant County Health Unit,PM25_8h,9.843270301818848
2018,Middlesex-London Health Unit,PM25_8h,9.802128791809082
2018,Sudbury and District Health Unit,PM25_8h,9.171710968017578
2018,"Haliburton, Kawartha, Pine Ridge District Health Unit",PM25_8h,9.472443580627441
2018,Niagara Region Public Health Department,PM25_8h,9.800919532775879
2018,Chatham-Kent Health Unit,PM25_8h,9.836249351501465
2018,"Kingston, Frontenac and Lennox and Addington Health Unit",PM25_8h,9.327056884765625
2018,Windsor-Essex County Health Unit,PM25_8h,9.846944808959961
2018,Peterborough Public Health,PM25_8h,9.45887279510498
2018,Grey Bruce Health Unit,PM25_8h,9.560758590698242
2018,Eastern Ontario Health Unit,PM25_8h,9.14837646484375
2018,North Bay Parry Sound District Health Unit,PM25_8h,9.164715766906738
2018,Ottawa Public Health,PM25_8h,9.135763168334961
2018,"Leeds, Grenville and Lanark District Health Unit",PM25_8h,9.216821670532227
2018,Northwestern Health Unit,PM25_8h,9.169535636901855
2018,Haldimand-Norfolk Health Unit,PM25_8h,9.85330867767334
2018,Timiskaming Health Unit,PM25_8h,9.038810729980469
2018,Renfrew County and District Health Unit,PM25_8h,9.118460655212402
2018,Toronto Public Health,PM25_8h,9.740453720092773
2018,Halton Region Health Department,PM25_8h,9.814509391784668
2018,Hastings and Prince Edward Counties Health Unit,PM25_8h,9.39683723449707
2018,Simcoe Muskoka District Health Unit,PM25_8h,9.527003288269043
2018,Durham Region Health Department,PM25_8h,9.632628440856934
2018,Porcupine Health Unit,PM25_8h,9.0280609130859375
2018,Algoma Public Health Unit,PM25_8h,9.23733139038086
2018,York Region Public Health,NO2_3h,14.26633071899414
2018,Huron Perth Health Unit,NO2_3h,13.732998847961426
2018,"Region of Waterloo, Public Health",NO2_3h,13.969253540039063
2018,Southwestern Public Health,NO2_3h,13.731911659240723
2018,Hamilton Public Health Services,NO2_3h,14.188043594360352
2018,Thunder Bay District Health Unit,NO2_3h,13.405390739440918
2018,Peel Public Health,NO2_3h,14.32880687713623
2018,Lambton Public Health,NO2_3h,13.60589599609375
2018,Wellington-Dufferin-Guelph Health Unit,NO2_3h,14.06065845489502
2018,Brant County Health Unit,NO2_3h,13.98090934753418
2018,Middlesex-London Health Unit,NO2_3h,13.645249366760254
2018,Sudbury and District Health Unit,NO2_3h,13.439183235168457
2018,"Haliburton, Kawartha, Pine Ridge District Health Unit",NO2_3h,13.86095905303955
2018,Niagara Region Public Health Department,NO2_3h,14.172911643981934
2018,Chatham-Kent Health Unit,NO2_3h,13.601028442382813
2018,"Kingston, Frontenac and Lennox and Addington Health Unit",NO2_3h,13.586504936218262
2018,Windsor-Essex County Health Unit,NO2_3h,13.662017822265625
2018,Peterborough Public Health,NO2_3h,13.832768440246582
2018,Grey Bruce Health Unit,NO2_3h,13.760040283203125
2018,Eastern Ontario Health Unit,NO2_3h,13.440003395080566
2018,North Bay Parry Sound District Health Unit,NO2_3h,13.49259090423584
2018,Ottawa Public Health,NO2_3h,13.460415840148926
2018,"Leeds, Grenville and Lanark District Health Unit",NO2_3h,13.506879806518555
2018,Northwestern Health Unit,NO2_3h,13.403757095336914
2018,Haldimand-Norfolk Health Unit,NO2_3h,13.93932819366455
2018,Timiskaming Health Unit,NO2_3h,13.370235443115234
2018,Renfrew County and District Health Unit,NO2_3h,13.498540878295898
2018,Toronto Public Health,NO2_3h,14.357522010803223
2018,Halton Region Health Department,NO2_3h,14.272674560546875
2018,Hastings and Prince Edward Counties Health Unit,NO2_3h,13.696514129638672
2018,Simcoe Muskoka District Health Unit,NO2_3h,13.943143844604492
2018,Durham Region Health Department,NO2_3h,14.135008811950684
2018,Porcupine Health Unit,NO2_3h,13.330166816711426
2018,Algoma Public Health Unit,NO2_3h,13.346217155456543
2018,York Region Public Health,NO2_8h,11.160380363464355
2018,Huron Perth Health Unit,NO2_8h,10.740440368652344
2018,"Region of Waterloo, Public Health",NO2_8h,10.936725616455078
2018,Southwestern Public Health,NO2_8h,10.75554370880127
2018,Hamilton Public Health Services,NO2_8h,11.118167877197266
2018,Thunder Bay District Health Unit,NO2_8h,10.34494400024414
2018,Peel Public Health,NO2_8h,11.223867416381836
2018,Lambton Public Health,NO2_8h,10.65219497680664
2018,Wellington-Dufferin-Guelph Health Unit,NO2_8h,11.002482414245605
2018,Brant County Health Unit,NO2_8h,10.9531831741333
2018,Middlesex-London Health Unit,NO2_8h,10.684322357177734
2018,Sudbury and District Health Unit,NO2_8h,10.395624160766602
2018,"Haliburton, Kawartha, Pine Ridge District Health Unit",NO2_8h,10.796271324157715
2018,Niagara Region Public Health Department,NO2_8h,11.098579406738281
2018,Chatham-Kent Health Unit,NO2_8h,10.65068244934082
2018,"Kingston, Frontenac and Lennox and Addington Health Unit",NO2_8h,10.548358917236328
2018,Windsor-Essex County Health Unit,NO2_8h,10.696321487426758
2018,Peterborough Public Health,NO2_8h,10.771763801574707
2018,Grey Bruce Health Unit,NO2_8h,10.729452133178711
2018,Eastern Ontario Health Unit,NO2_8h,10.403912544250488
2018,North Bay Parry Sound District Health Unit,NO2_8h,10.443838119506836
2018,Ottawa Public Health,NO2_8h,10.422208786010742
2018,"Leeds, Grenville and Lanark District Health Unit",NO2_8h,10.469587326049805
2018,Northwestern Health Unit,NO2_8h,10.345226287841797
2018,Haldimand-Norfolk Health Unit,NO2_8h,10.922609329223633
2018,Timiskaming Health Unit,NO2_8h,10.319753646850586
2018,Renfrew County and District Health Unit,NO2_8h,10.453523635864258
2018,Toronto Public Health,NO2_8h,11.243490219116211
2018,Halton Region Health Department,NO2_8h,11.182212829589844
2018,Hastings and Prince Edward Counties Health Unit,NO2_8h,10.649155616760254
2018,Simcoe Muskoka District Health Unit,NO2_8h,10.868559837341309
2018,Durham Region Health Department,NO2_8h,11.044495582580566
2018,Porcupine Health Unit,NO2_8h,10.278264045715332
2018,Algoma Public Health Unit,NO2_8h,10.321752548217773
2018,York Region Public Health,O3_3h,37.73727798461914
2018,Huron Perth Health Unit,O3_3h,38.04692077636719
2018,"Region of Waterloo, Public Health",O3_3h,37.98019027709961
2018,Southwestern Public Health,O3_3h,38.11808776855469
2018,Hamilton Public Health Services,O3_3h,37.917476654052734
2018,Thunder Bay District Health Unit,O3_3h,37.09819412231445
2018,Peel Public Health,O3_3h,37.80488586425781
2018,Lambton Public Health,O3_3h,38.22766876220703
2018,Wellington-Dufferin-Guelph Health Unit,O3_3h,37.905704498291016
2018,Brant County Health Unit,O3_3h,38.00482177734375
2018,Middlesex-London Health Unit,O3_3h,38.14871597290039
2018,Sudbury and District Health Unit,O3_3h,37.41794967651367
2018,"Haliburton, Kawartha, Pine Ridge District Health Unit",O3_3h,37.64962387084961
2018,Niagara Region Public Health Department,O3_3h,37.864871978759766
2018,Chatham-Kent Health Unit,O3_3h,38.227630615234375
2018,"Kingston, Frontenac and Lennox and Addington Health Unit",O3_3h,37.58173751831055
2018,Windsor-Essex County Health Unit,O3_3h,38.23508071899414
2018,Peterborough Public Health,O3_3h,37.643226623535156
2018,Grey Bruce Health Unit,O3_3h,37.85987091064453
2018,Eastern Ontario Health Unit,O3_3h,37.38462448120117
2018,North Bay Parry Sound District Health Unit,O3_3h,37.423274993896484
2018,Ottawa Public Health,O3_3h,37.3820686340332
2018,"Leeds, Grenville and Lanark District Health Unit",O3_3h,37.47010803222656
2018,Northwestern Health Unit,O3_3h,37.08296203613281
2018,Haldimand-Norfolk Health Unit,O3_3h,38.028228759765625
2018,Timiskaming Health Unit,O3_3h,37.20681381225586
2018,Renfrew County and District Health Unit,O3_3h,37.386962890625
2018,Toronto Public Health,O3_3h,37.74281692504883
2018,Halton Region Health Department,O3_3h,37.86213684082031
2018,Hastings and Prince Edward Counties Health Unit,O3_3h,37.62208938598633
2018,Simcoe Muskoka District Health Unit,O3_3h,37.71586608886719
2018,Durham Region Health Department,O3_3h,37.7044792175293
2018,Porcupine Health Unit,O3_3h,37.090736389160156
2018,Algoma Public Health Unit,O3_3h,37.484169006347656
2018,York Region Public Health,O3_8h,35.259891510009766
2018,Huron Perth Health Unit,O3_8h,35.58142852783203
2018,"Region of Waterloo, Public Health",O3_8h,35.49418640136719
2018,Southwestern Public Health,O3_8h,35.628318786621094
2018,Hamilton Public Health Services,O3_8h,35.41328430175781
2018,Thunder Bay District Health Unit,O3_8h,34.98219680786133
2018,Peel Public Health,O3_8h,35.31018829345703
2018,Lambton Public Health,O3_8h,35.743263244628906
2018,Wellington-Dufferin-Guelph Health Unit,O3_8h,35.427001953125
2018,Brant County Health Unit,O3_8h,35.50764465332031
2018,Middlesex-London Health Unit,O3_8h,35.66520309448242
2018,Sudbury and District Health Unit,O3_8h,35.1381950378418
2018,"Haliburton, Kawartha, Pine Ridge District Health Unit",O3_8h,35.22292709350586
2018,Niagara Region Public Health Department,O3_8h,35.363372802734375
2018,Chatham-Kent Health Unit,O3_8h,35.739498138427734
2018,"Kingston, Frontenac and Lennox and Addington Health Unit",O3_8h,35.180118560791016
2018,Windsor-Essex County Health Unit,O3_8h,35.750389099121094
2018,Peterborough Public Health,O3_8h,35.21947479248047
2018,Grey Bruce Health Unit,O3_8h,35.43968963623047
2018,Eastern Ontario Health Unit,O3_8h,35.033897399902344
2018,North Bay Parry Sound District Health Unit,O3_8h,35.1107292175293
2018,Ottawa Public Health,O3_8h,35.03343200683594
2018,"Leeds, Grenville and Lanark District Health Unit",O3_8h,35.097843170166016
2018,Northwestern Health Unit,O3_8h,35.0234260559082
2018,Haldimand-Norfolk Health Unit,O3_8h,35.5270881652832
2018,Timiskaming Health Unit,O3_8h,34.97319412231445
2018,Renfrew County and District Health Unit,O3_8h,35.05061721801758
2018,Toronto Public Health,O3_8h,35.25193405151367
2018,Halton Region Health Department,O3_8h,35.361595153808594
2018,Hastings and Prince Edward Counties Health Unit,O3_8h,35.208194732666016
2018,Simcoe Muskoka District Health Unit,O3_8h,35.28828048706055
2018,Durham Region Health Department,O3_8h,35.23820114135742
2018,Porcupine Health Unit,O3_8h,34.919151306152344
2018,Algoma Public Health Unit,O3_8h,35.24202346801758
2019,York Region Public Health,PM25_3h,11.534829139709473
2019,Huron Perth Health Unit,PM25_3h,11.619932174682617
2019,"Region of Waterloo, Public Health",PM25_3h,11.699288368225098
2019,Southwestern Public Health,PM25_3h,11.749190330505371
2019,Hamilton Public Health Services,PM25_3h,11.753504753112793
2019,Thunder Bay District Health Unit,PM25_3h,10.826017379760742
2019,Peel Public Health,PM25_3h,11.646549224853516
2019,Lambton Public Health,PM25_3h,11.764755249023438
2019,Wellington-Dufferin-Guelph Health Unit,PM25_3h,11.635171890258789
2019,Brant County Health Unit,PM25_3h,11.758633613586426
2019,Middlesex-London Health Unit,PM25_3h,11.725152015686035
2019,Sudbury and District Health Unit,PM25_3h,10.891404151916504
2019,"Haliburton, Kawartha, Pine Ridge District Health Unit",PM25_3h,11.291281700134277
2019,Niagara Region Public Health Department,PM25_3h,11.696452140808105
2019,Chatham-Kent Health Unit,PM25_3h,11.774276733398438
2019,"Kingston, Frontenac and Lennox and Addington Health Unit",PM25_3h,11.14819049835205
2019,Windsor-Essex County Health Unit,PM25_3h,11.779065132141113
2019,Peterborough Public Health,PM25_3h,11.277239799499512
2019,Grey Bruce Health Unit,PM25_3h,11.388297080993652
2019,Eastern Ontario Health Unit,PM25_3h,10.942877769470215
2019,North Bay Parry Sound District Health Unit,PM25_3h,10.884541511535645
2019,Ottawa Public Health,PM25_3h,10.924504280090332
2019,"Leeds, Grenville and Lanark District Health Unit",PM25_3h,11.020325660705566
2019,Northwestern Health Unit,PM25_3h,10.838862419128418
2019,Haldimand-Norfolk Health Unit,PM25_3h,11.77299976348877
2019,Timiskaming Health Unit,PM25_3h,10.729218482971191
2019,Renfrew County and District Health Unit,PM25_3h,10.880475997924805
2019,Toronto Public Health,PM25_3h,11.59324836730957
2019,Halton Region Health Department,PM25_3h,11.70502758026123
2019,Hastings and Prince Edward Counties Health Unit,PM25_3h,11.220614433288574
2019,Simcoe Muskoka District Health Unit,PM25_3h,11.34144115447998
2019,Durham Region Health Department,PM25_3h,11.471570014953613
2019,Porcupine Health Unit,PM25_3h,10.702945709228516
2019,Algoma Public Health Unit,PM25_3h,10.958601951599121
2019,York Region Public Health,PM25_8h,9.383469581604004
2019,Huron Perth Health Unit,PM25_8h,9.4490966796875
2019,"Region of Waterloo, Public Health",PM25_8h,9.521085739135742
2019,Southwestern Public Health,PM25_8h,9.564486503601074
2019,Hamilton Public Health Services,PM25_8h,9.5733060836792
2019,Thunder Bay District Health Unit,PM25_8h,8.712577819824219
2019,Peel Public Health,PM25_8h,9.481651306152344
2019,Lambton Public Health,PM25_8h,9.574953079223633
2019,Wellington-Dufferin-Guelph Health Unit,PM25_8h,9.465350151062012
2019,Brant County Health Unit,PM25_8h,9.57401180267334
2019,Middlesex-London Health Unit,PM25_8h,9.5424652099609375
2019,Sudbury and District Health Unit,PM25_8h,8.785104751586914
2019,"Haliburton, Kawartha, Pine Ridge District Health Unit",PM25_8h,9.165127754211426
2019,Niagara Region Public Health Department,PM25_8h,9.526137351989746
2019,Chatham-Kent Health Unit,PM25_8h,9.584527015686035
2019,"Kingston, Frontenac and Lennox and Addington Health Unit",PM25_8h,9.043584823608398
2019,Windsor-Essex County Health Unit,PM25_8h,9.587657928466797
2019,Peterborough Public Health,PM25_8h,9.1522979736328125
2019,Grey Bruce Health Unit,PM25_8h,9.24142837524414
2019,Eastern Ontario Health Unit,PM25_8h,8.866979598999023
2019,North Bay Parry Sound District Health Unit,PM25_8h,8.79112434387207
2019,Ottawa Public Health,PM25_8h,8.851912498474121
2019,"Leeds, Grenville and Lanark District Health Unit",PM25_8h,8.934012413024902
2019,Northwestern Health Unit,PM25_8h,8.724416732788086
2019,Haldimand-Norfolk Health Unit,PM25_8h,9.588160514831543
2019,Timiskaming Health Unit,PM25_8h,8.64837646484375
2019,Renfrew County and District Health Unit,PM25_8h,8.808232307434082
2019,Toronto Public Health,PM25_8h,9.438337326049805
2019,Halton Region Health Department,PM25_8h,9.532171249389648
2019,Hastings and Prince Edward Counties Health Unit,PM25_8h,9.104257583618164
2019,Simcoe Muskoka District Health Unit,PM25_8h,9.204301834106445
2019,Durham Region Health Department,PM25_8h,9.328349113464355
2019,Porcupine Health Unit,PM25_8h,8.617206573486328
2019,Algoma Public Health Unit,PM25_8h,8.836064338684082
2019,York Region Public Health,NO2_3h,14.393095016479492
2019,Huron Perth Health Unit,NO2_3h,13.906230926513672
2019,"Region of Waterloo, Public Health",NO2_3h,14.16539478302002
2019,Southwestern Public Health,NO2_3h,13.93294906616211
2019,Hamilton Public Health Services,NO2_3h,14.399958610534668
2019,Thunder Bay District Health Unit,NO2_3h,13.386911392211914
2019,Peel Public Health,NO2_3h,14.500481605529785
2019,Lambton Public Health,NO2_3h,13.79688549041748
2019,Wellington-Dufferin-Guelph Health Unit,NO2_3h,14.238945960998535
2019,Brant County Health Unit,NO2_3h,14.19082260131836
2019,Middlesex-London Health Unit,NO2_3h,13.83720874786377
2019,Sudbury and District Health Unit,NO2_3h,13.526105880737305
2019,"Haliburton, Kawartha, Pine Ridge District Health Unit",NO2_3h,13.953116416931152
2019,Niagara Region Public Health Department,NO2_3h,14.353043556213379
2019,Chatham-Kent Health Unit,NO2_3h,13.796889305114746
2019,"Kingston, Frontenac and Lennox and Addington Health Unit",NO2_3h,13.658753395080566
2019,Windsor-Essex County Health Unit,NO2_3h,13.856663703918457
2019,Peterborough Public Health,NO2_3h,13.920394897460938
2019,Grey Bruce Health Unit,NO2_3h,13.895095825195313
2019,Eastern Ontario Health Unit,NO2_3h,13.477699279785156
2019,North Bay Parry Sound District Health Unit,NO2_3h,13.57431411743164
2019,Ottawa Public Health,NO2_3h,13.498602867126465
2019,"Leeds, Grenville and Lanark District Health Unit",NO2_3h,13.559321403503418
2019,Northwestern Health Unit,NO2_3h,13.38541316986084
2019,Haldimand-Norfolk Health Unit,NO2_3h,14.149182319641113
2019,Timiskaming Health Unit,NO2_3h,13.425664901733398
2019,Renfrew County and District Health Unit,NO2_3h,13.550524711608887
2019,Toronto Public Health,NO2_3h,14.495965957641602
2019,Halton Region Health Department,NO2_3h,14.470865249633789
2019,Hastings and Prince Edward Counties Health Unit,NO2_3h,13.783015251159668
2019,Simcoe Muskoka District Health Unit,NO2_3h,14.051973342895508
2019,Durham Region Health Department,NO2_3h,14.245546340942383
2019,Porcupine Health Unit,NO2_3h,13.363826751708984
2019,Algoma Public Health Unit,NO2_3h,13.419676780700684
2019,York Region Public Health,NO2_8h,11.311598777770996
2019,Huron Perth Health Unit,NO2_8h,10.910884857177734
2019,"Region of Waterloo, Public Health",NO2_8h,11.1328763961792
2019,Southwestern Public Health,NO2_8h,10.949504852294922
2019,Hamilton Public Health Services,NO2_8h,11.332874298095703
